 Acronym,Name,Link,Location,Submission deadline,Start date,Topics,Area
SMTC2018,Social Media: Safe Spaces or Dangerous Terrain,https://easychair.org/cfp/SMTC2018,"Washington, DC, United States",30-Jun-18,4-Oct-18,"['social media', 'cybersecurity', 'communication', 'fake news']",Technology
MR2AMC 2018,"Multimodal Representation, Retrieval, and Analysis of Multimedia Content",https://easychair.org/cfp/MR2AMC2018,"Miami, FL, United States",14-Jan-18,7-Apr-18,"['multimedia information retrieval', 'multimodal content analysis', 'multimodal fusion', 'multimedia information processing']",Technology
MBE 2018,Model-Based Enterprise Summit 2018,https://easychair.org/cfp/MBE2018,"Gaithersburg, MD, United States",12-Jan-18,2-Apr-18,"['model based enterprise', 'industry 4.0', 'data analytics', 'digital thread']",Technology
LAKHackathon2018,LAK Hackathon 2018,https://easychair.org/cfp/LAKHackathon2018,"Sydney, Australia",18-Dec-17,5-Mar-18,"['learning analytics', 'user centre learning', 'data analytics for learning', 'hackathon']",Technology
ICCSIT 2018,International Conference on Computer Science and Information Technology,https://easychair.org/cfp/iccsit-2018,"Kuala Lumpur, Malaysia",10-Feb-18,19-Mar-18,"['computer', 'computing', 'information technology', 'software engineering']",Technology
CASA 2018,The 31th Conference on Computer Animation and Social Agents,https://easychair.org/cfp/CASA2018,"Beijing, China",27-Jan-18,21-May-18,"['computer animation', 'virtual reality', 'robotics', 'social agents']",Technology
ICYRIME2018,"The Conference for Young Researchers in Informatics, Mathematics, and Engineering",https://easychair.org/cfp/icyrime2018,"Kaunas, Lithuania",12-Feb-18,27-Apr-18,"['informatics', 'math', 'electronics', 'engineering']",Technology
CGI 2018,Computer Graphics International 2018,https://easychair.org/cfp/CGI2018,"Bintan Island, Indonesia",6-Feb-18,11-Jun-18,"['computer graphics', 'interactive machine learning', 'virtual and augmented reality', 'social robotics']",Technology
ICDEc 2018,Third International Conference on Digital Economy 2018,https://easychair.org/cfp/ICDEc2018,"Brest, France",15-Nov-17,3-May-18,"['web intelligence', 'big data', 'digital economy', 'business models']",Technology
MU-IGBC 2018,The 2nd Malaysia University-Industry Green Building Collaboration Symposium,https://easychair.org/cfp/MUIGBC2018,"Bangi, Selangor, Malaysia",30-Apr-18,9-May-18,[],Technology
IT2018,The Conference on Information Technologies 2018,https://easychair.org/cfp/it2018,"Kaunas, Lithuania",12-Feb-18,27-Apr-18,"['information systems', 'artificial intelligence', 'mathematical methods', 'software engineering']",Technology
GPGPU-11,The 11th Annual General Purpose computing with Graphics Processing Units,https://easychair.org/cfp/GPGPU-11,"Vienna, Austria",2-Dec-17,24-Feb-18,"['gpu applications and programming/runtime environments', 'gpu architectures and compilation', 'gpu performance/power/reliability/security', 'heterogeneous architectures/platforms']",Technology
KE4WoTChallenge_WWW2018,"Knowledge Extraction for the Web of Things (KE4WoT) Challenge, co-located with The Web Conference 2018 (WWW 2018)",https://easychair.org/cfp/KE4WoTChallengeWWW2018,"Lyon, France",12-Jan-18,23-Apr-18,"['internet of things (iot)', 'semantic web', 'knowledge extraction', 'artificial intelligence (ai)']",Technology
RAMCOM 2018,The Fourth International Workshop on Recent Advances on Internet of Things,https://easychair.org/cfp/RAMCOM2018,"Porto, Portugal",31-Jan-18,8-May-18,"['iot standardization progress', 'new iot applications', 'iot network architecture and components', 'iot testbeds and field trials']",Technology
ICITL 2018,International Conference of Innovative Technologies and Learning 2018,https://easychair.org/cfp/ICITL2018,"Piran-Portoroz, Slovenia",4-May-18,27-Aug-18,[],Technology
IFC-18,International Faust Conference,https://easychair.org/cfp/ifc-18,"Mainz, Germany",2-Mar-18,17-Jul-18,"['programming', 'digital signal processing', 'faust', 'music technology']",Technology
INCITEST 2018,"International Conference On Informatics, Engineering, Science and Technology",https://easychair.org/cfp/INCITEST-2018,"Bandung, Indonesia",,9-May-18,"['informatics & information system', 'electrical & computer engineering', 'architecture & civil engineering', 'industrial engineering']",Technology
IWPE18,International Workshop on Privacy Engineering,https://easychair.org/cfp/iwpe18,"London, UK",19-Jan-18,27-Apr-18,"['privacy', 'data protection', 'software engineering', 'privacy engineering']",Technology
SSIC-2019,2nd International Conference on Smart IoT Systems: Innovations in Computing,https://easychair.org/cfp/ssic2019,"Jaipur, India",1-Mar-18,18-Jan-19,"['iot systems', 'intelligent computing', 'secure and robust communication', 'automation']",Technology
OSS 2018,14th International Conference on Open Source Systems,https://easychair.org/cfp/oss2018,"Athens, Greece",19-Jan-18,8-Jun-18,"['open source systems', 'open source software', 'software engineering', 'information systems']",Technology
ISCV2018,International Conference on Intelligent Systems and Computer Vision 2018,https://easychair.org/cfp/ISCV2018,"Fez, Morocco",20-Dec-17,2-Apr-18,"['image processing', 'machine learning', 'computer science', 'computer vision']",Technology
ICCTAC 2018,2018 IEEE International Conference on Current Trends in Advanced Computing (ICCTAC),https://easychair.org/cfp/ICCTAC18,"Bangalore, India",9-Dec-17,1-Feb-18,[],Technology
slec2017,Simpósio de Licenciaturas em Ciências Exatas e em Computação,https://easychair.org/cfp/slec2017,"Palotina, Brazil",,5-May-18,"[u'f\xedsica', u'matem\xe1tica', u'qu\xedmica', u'computa\xe7\xe3o']",Technology
IEEE Services 2018,2018 IEEE World Congress on Services: CLOUD/ICWS/BigData Congress/SCC/ICCC/ICIOT/EDGE,https://easychair.org/cfp/IEEESERVICES2018,"San Francisco, CA, United States",10-Jan-18,2-Jul-18,"['cloud computing', 'big data', 'edge computing', 'services computing']",Technology
ICMLT 2018,2018 International Conference on Machine Learning Technologies,https://easychair.org/cfp/ICMLT2018,"Jinan, China",25-Feb-18,19-May-18,"['machine learning', 'bioinformatics', 'logistics', 'artificial intelligent']",Technology
IWPR 2018,2018 International Workshop on Pattern Recognition,https://easychair.org/cfp/IWPR2018,"Jinan, China",25-Feb-18,19-May-18,"['pattern recognition', 'computer vision', 'machine learning', 'image processing']",Technology
ICNT 2018,2018 International Conference on Network Technology,https://easychair.org/cfp/ICNT2018,"Cairo, Egypt",25-Jan-18,4-May-18,"['network technology', 'computer vision', 'communication', 'web engineering']",Technology
ICINT 2018,2018 3rd International Conference on Information and Network Technologies,https://easychair.org/cfp/ICINT2018,"Osaka, Japan",5-Feb-18,24-May-18,"['communications', 'artificial intelligence', 'e commerce', 'e education']",Technology
ICRIT 2018,2018 International Conference on Robotics and Intelligent Technology,https://easychair.org/cfp/ICRIT2018,"Osaka, Japan",5-Feb-18,24-May-18,"['robotics', 'soft computing', 'vehicle control', 'mechatronics systems']",Technology
ICOCE 2018,2018 2nd International Conference on Civil Engineering,https://easychair.org/cfp/ICOCE2018,"Da Nang, Viet Nam",20-Jan-18,5-May-18,"['architecture', 'management', 'building materials', 'soil and water sciences']",Technology
ICFIT 2018,2018 7th International Conference on Frontiers of Information Technology,https://easychair.org/cfp/ICFIT2018,"Paris, France",20-Jan-18,14-Apr-18,"['bioinformatics', 'biomedical engineering', 'computer networks', 'data mining']",Technology
ICCNP 2018,The 2018 International Conference on Communication and Network Protocol,https://easychair.org/cfp/ICCNP2018,"Paris, France",20-Jan-18,14-Apr-18,"['communications', 'network protocol', 'signal processing', 'algorithms']",Technology
ICCTD 2018,2018 9th International Conference on Computer Technologies and Development,https://easychair.org/cfp/ICCTD2018,"Istanbul, Turkey",5-Jan-18,24-Mar-18,"['artificial intelligence', 'algorithms', 'communication', 'computer organizations']",Technology
ICINC 2018,"2018 International Conference on Information, Networks and Communications",https://easychair.org/cfp/ICINC2018,"Barcelona, Spain",15-Jan-18,9-Mar-18,"['mobile communication', 'networks', 'security issues', 'information']",Technology
ICMIP 2018,2018 the 3rd International Conference on Multimedia and Image Processing,https://easychair.org/cfp/ICMIP2018,"Guiyang, China",20-Jan-18,16-Mar-18,"['multimedia', 'image processing', 'data mining', 'fuzzy processing']",Technology
ICFIP 2018,2018 2nd International Conference on Frontiers of Image Processing,https://easychair.org/cfp/ICFIP2018,"Barcelona, Spain",15-Jan-18,9-Mar-18,"['image processing', 'signal processing', 'algorithms', 'data mining']",Technology
ICCSP 2018,"2018 the 2nd International Conference on Cryptography, Security and Privacy",https://easychair.org/cfp/ICCSP2018,"Guiyang, China",20-Jan-18,16-Mar-18,"['cryptography', 'security', 'privacy', 'evaluation and certification']",Technology
ICMCR 2018,"2018 International Conference on Mechatronics, Control and Robotics",https://easychair.org/cfp/ICMCR2018,"Ho Chi Minh, Viet Nam",10-Jan-18,25-Feb-18,"['mechatronics', 'artificial intelligence', 'algorithms', 'robotics']",Technology
ICDSP 2018,2018 2nd International Conference on Digital Signal Processing,https://easychair.org/cfp/ICDSP2018,"Tokyo, Japan",15-Dec-17,25-Feb-18,"['signal processing', 'communication', 'virtual reality', 'industry technology']",Technology
ICSPIC 2018,2018 International Conference on Signal Processing and Information Communications,https://easychair.org/cfp/ICSPIC2018,"Seoul, South Korea",25-Nov-17,21-Jan-18,"['signal processing', 'communications', 'image processing', 'multimedia']",Technology
ICFAT 2018,2018 2nd International Conference on Food and Agriculture Technologies,https://easychair.org/cfp/ICFAT2018,"Jeju, South Korea",30-Nov-17,18-Jan-18,"['biotechnology', 'food security', 'nanotechnology', 'energy in agriculture']",Technology
ICTIE 2018,2018 International Conference on Telecommunications and Information Engineering,https://easychair.org/cfp/ICTIE2018,"Paris, France",5-Dec-17,2-Jan-18,"['communications', 'signal processing', 'information security', 'microwave and photonics track']",Technology
ICIET 2018,2018 6th International Conference on Information and Education Technology,https://easychair.org/cfp/ICIET-2018,"Osaka, Japan",10-Nov-17,6-Jan-18,"['information technology', 'education technology', 'artificial intelligence', 'network technology']",Technology
ICFNT 2018,2018 International Conference on Future Networks Technology,https://easychair.org/cfp/ICFNT2018,"Paris, France",5-Dec-17,2-Jan-18,"['networks', 'security and privacy', 'computing', 'communication']",Technology
ICBDT 2018,2018 International Conference on Big Data Technologies,https://easychair.org/cfp/ICBDT2018,"Hangzhou, China",30-Jan-18,18-May-18,"['big data', 'algorithm', 'management', 'data mining']",Technology
ICMMR 2018,2018 5th International Conference on Mechanics and Mechatronics Research,https://easychair.org/cfp/ICMMR2018,"Tokyo, Japan",30-Jan-18,19-Jul-18,"['automation', 'robotics', 'manufacturing', 'mechatronics engineering']",Technology
ICCIT 2018,2018 4th International Conference on Computer and Information Technology,https://easychair.org/cfp/ICCIT-2018,"Istanbul, Turkey",25-Jan-18,3-May-18,"['computer technology', 'information technology', 'data mining', 'image processing']",Technology
ICCMB2018,2018 International Conference on Computers in Management and Business,https://easychair.org/cfp/ICCMB2018,"London, UK",20-Feb-18,25-May-18,"['information management', 'modern management', 'e business engineering', 'information systems and technology']",Technology
RACT-5G-IoT 2018,Workshop on Recent Advances in Cellular Technologies and 5G for IoT Environments,https://easychair.org/cfp/RACT5GIoT2018,"Madeira, Portugal",15-Dec-17,,"['interference management in iot', 'energy efficient solutions iot networks', 'mac protocols for iot networks', 'green communication for iot networks']",Technology
ICCDM 2018,2018 3rd International Conference on Computer and Digital Manufacturing,https://easychair.org/cfp/ICCDM2018,"Moscow, Russia",20-Feb-18,28-Apr-18,"['mechatronics', 'manufacturing', 'robot', 'agriculture']",Technology
ICBDC 2018,2018 International Conference on Big Data and Computing,https://easychair.org/cfp/ICBDC2018,"Shenzhen, China",20-Feb-18,28-Apr-18,"['big data', 'cloud computing', 'virtualization', 'algorithm']",Technology
ICMSSP 2018,2018 3rd International Conference on Multimedia Systems and Signal Processing,https://easychair.org/cfp/ICMSSP2018,"Shenzhen, China",20-Feb-18,28-Apr-18,"['signal processing', 'communications', 'multimedia', 'multimedia systems']",Technology
ICMMT 2018,2018 9th International Conference on Material and Manufacturing Technology,https://easychair.org/cfp/ICMMT2018,"Moscow, Russia",20-Feb-18,28-Apr-18,"['manufacturing technology', 'composites', 'mechanical engineering', 'design']",Technology
ICCCBDA 2018,2018 the 3rd IEEE International Conference on Cloud Computing and Big Data Analysis,https://easychair.org/cfp/ICCCBDA2018,"Chengdu, China",15-Feb-18,20-Apr-18,"['cloud computing', 'big data', 'data analysis', 'algorithms']",Technology
ICSRT 2018,2018 International Conference on Service Robotics Technologies,https://easychair.org/cfp/ICSRT2018,"Chengdu, China",26-Jan-18,16-Mar-18,"['robotics', 'robot vision', 'automation', 'service robotics']",Technology
HP3C-2018,"2018 2nd International Conference on High Performance Compilation, Computing and Communications",https://easychair.org/cfp/HP3C-2018,"Hong Kong, China",15-Jan-18,15-Mar-18,"['communications', 'virtual reality', 'computing', 'high performance compilation']",Technology
ICITM 2018,2018 7th International Conference on Industrial Technology and Management,https://easychair.org/cfp/ICITM2018,"Oxford, UK",5-Jan-18,7-Mar-18,"['management', 'e business', 'risk management', 'industrial technology']",Technology
ICIET2018,the 4th International Conference on Innovation Engineering Technology,https://easychair.org/cfp/ICIET2018,"Bali, Indonesia",31-Dec-17,15-Aug-18,"['robotics', 'environment', 'material', 'manufacturing']",Technology
ICSCA 2018,2018 7th International Conference on Software and Computer Applications,https://easychair.org/cfp/ICSCA2018,"Kuantan, Malaysia",5-Dec-17,8-Feb-18,"['software engineering', 'artificial intelligence', 'data mining', 'computer applications']",Technology
ACMMT 2018,2018 Asia Conference on Material and Manufacturing Technology,https://easychair.org/cfp/ACMMT2018,"Beijing, China",10-May-18,14-Sep-18,"['materials', 'manufacturing technology', 'physics', 'composites']",Technology
ICIMP 2018,2018 International Conference on Information Management and Processing,https://easychair.org/cfp/ICIMP2018,"London, UK",15-Nov-17,12-Jan-18,"['information management', 'information processing', 'computer science', 'communication']",Technology
ICDIP 2018,The 10th International Conference on Digital Image Processing,https://easychair.org/cfp/ICDIP2018,"Shanghai, China",10-Feb-18,11-May-18,"['digital image processing', 'digital signal processing', 'face recognition', 'visualization']",Technology
ICCCS 2018,The 3rd International Conference on Computer and Communication Systems,https://easychair.org/cfp/ICCCS2018,"Nagoya, Japan",1-Mar-18,27-Apr-18,"['computer', 'big data', 'algorithms', 'communication systems']",Technology
ICISS 2018,2018 International Conference on Information Science and System,https://easychair.org/cfp/ICISS2018,"Jeju Island, South Korea",1-Mar-18,27-Apr-18,"['information science', 'system', 'artificial intelligence', 'communications']",Technology
ICECC 2018,"2018 International Conference on Electronics, Communications and Control Engineering",https://easychair.org/cfp/ICECC2018,"Maldives, Maldives",10-Jan-18,6-Mar-18,"['electronics', 'communications', 'control engineering', 'robotics']",Technology
ICNCT 2018,2018 6th International Conference on Network and Computing Technologies,https://easychair.org/cfp/ICNCT2018,"Singapore, Singapore",5-Jan-18,24-Feb-18,"['network', 'computing technology', 'communications', 'computer']",Technology
ICIGP 2018,2018 International Conference on Image and Graphics Processing,https://easychair.org/cfp/ICIGP2018,"Hong Kong, Hong Kong",1-Jan-18,24-Feb-18,"['face recognition', 'visualization', 'graphics processing']",Technology
JCC 2018,The 9th International Workshop on Joint Cloud Computing,https://easychair.org/cfp/JCC2018,"Bamberg, Germany",1-Dec-17,26-Mar-18,"['cloud computing', 'trusted computing', 'bigdata', 'blockchain']",Technology
AISTECS2018,3rd International Workshop on Advanced Interconnect Solutions and Technologies for Emerging Computing Systems 2018,https://easychair.org/cfp/AISTECS2018,"Manchester, UK",1-Dec-17,22-Jan-18,"['computer science', 'networking', 'interconnects', 'photonics']",Technology
LASSY 2018,Live Adaptation of Software Systems,https://easychair.org/cfp/lassy2018,"Nice, France",12-Jan-18,9-Apr-18,"['live adaptive software systems (lassy)', 'software engineering paradigms for lassy', 'middleware and runtime for lassy', 'impact and assessment of lassy']",Technology
IBCAST-2018,15th International Bhurban Conference on Applied Sciences & Technology,https://easychair.org/cfp/IBCAST2018,"Islamabad, Pakistan",20-Oct-17,9-Jan-18,['advanced materials'],Technology
ICVR 2018,2018 4th International Conference on Virtual Reality,https://easychair.org/cfp/ICVR2018,"Hong Kong, Hong Kong",25-Dec-17,24-Feb-18,"['virtual reality', 'computer graphics', 'modeling and simulation', 'vr']",Technology
ICCET 2018,2018 International Conference on Communication Engineering and Technology,https://easychair.org/cfp/ICCET2018,"Singapore, Singapore",30-Dec-17,24-Feb-18,"['communication engineering', 'communication technology', 'multimedia', 'internet']",Technology
ICCBN 2018,2018 6th International Conference on Communications and Broadband Networking,https://easychair.org/cfp/ICCBN2018,"Singapore, Singapore",5-Jan-18,24-Feb-18,"['communications', 'networking', 'internet', 'broadband networking']",Technology
ICSMO 2018,The 6th International Conference on System Modeling and Optimization,https://easychair.org/cfp/ICSMO2018,"Valenciennes, France",10-Dec-17,7-Feb-18,"['system modeling', 'optimization', 'simulation', 'computer']",Technology
ICMEAE 2018,"2018 5th International Conference on Mechatronics, Electronics and Automation Engineering",https://easychair.org/cfp/ICMEAE2018,"Nagoya, Japan",30-Jan-18,20-Apr-18,"['manufacturing', 'robotics', 'sensors', 'automation']",Technology
ICBDSC 2018,2018 International Conference on Big Data and Smart Computing,https://easychair.org/cfp/ICBDSC2018,"Casablanca, Morocco",10-Nov-17,4-Jan-18,"['big data', 'data mining', 'management', 'security']",Technology
IC_ASET'2018,2nd International Conference on Advanced Systems and Electrical Technologies,https://easychair.org/cfp/ICASET-2018,"Hammamet, Tunisia",,22-Mar-18,"['communication engineering', 'embedded systems']",Technology
ICSIM 2018,2018 International Conference on Software Engineering and Information Management,https://easychair.org/cfp/ICSIM2018,"Casablanca, Morocco",10-Nov-17,4-Jan-18,"['software engineering', 'information management', 'e commerce', 'computer engineering']",Technology
ICIAI 2018,2018 2nd International Conference on Innovation in Artificial Intelligence,https://easychair.org/cfp/ICIAI2018,"Shanghai, China",15-Jan-18,9-Mar-18,"['artificial intelligence', 'data mining', 'knowledge engineering', 'robotics']",Technology
ICCMS 2018,The 10th International Conference on Computer Modeling and Simulation,https://easychair.org/cfp/ICCMS2018,"Sydney, Australia",15-Nov-17,8-Jan-18,"['modeling and simulation', 'visualization', 'internet', 'computer modeling']",Technology
ICBDA 2018,2018 IEEE 3rd International Conference on Big Data Analysis,https://easychair.org/cfp/ICBDA2018,"Shanghai, China",10-Jan-18,9-Mar-18,"['big data management', 'big data models and algorithms', 'big data architectures', 'big data search and mining']",Technology
ICMBN 2018,"2018 The 2nd International Conference on Multimedia, Broadcasting and Network",https://easychair.org/cfp/ICMBN2018,"Sydney, Australia",10-May-18,6-Oct-18,"['multimedia', 'broadcasting', 'network', 'mobile']",Technology
ICGSP 2018,The 2nd International Conference on Graphics and Signal Processing,https://easychair.org/cfp/ICGSP2018,"Sydney, Australia",5-May-18,6-Oct-18,"['signal processing', 'big data', 'multimedia', 'computer technology']",Technology
ICET 2018,2018 IEEE International Conference on Electronics Technology,https://easychair.org/cfp/ICET2018,"Chengdu, China",20-Feb-18,23-May-18,"['smart grid', 'electronics technology', 'embedded technologies', 'power technology and engineering']",Technology
ICMIT2018,2018 The 5th International Conference on Manufacturing and Industrial Technologies,https://easychair.org/cfp/ICMIT2018,"Hefei, China",15-Feb-18,18-May-18,"['manufacturing', 'management', 'robotics', 'industrial technology']",Technology
ICFCC 2018,2018 The 10th International Conference on Future Computer and Communication,https://easychair.org/cfp/ICFCC2018,"Singapore, Singapore",8-Feb-18,23-Apr-18,"['communication', 'computer', 'algorithms', 'multimedia']",Technology
ICORAS 2018,4th International Conference on Robotic Automation Systems 2018,https://easychair.org/cfp/ICORAS2018,"Kuching, Malaysia",30-Mar-18,15-Oct-18,"['robotics', 'expert systems', 'mechatronics', 'automation systems']",Technology
ICCMST 2018,2018 International Conference on Composite Materials Science and Technology,https://easychair.org/cfp/ICCMST2018,"Bangkok, Thailand",30-Jan-18,6-Apr-18,"['composite materials', 'materials', 'nanotechnology', 'recycling']",Technology
MDA 2018,13th International Conference on Mass Data Analysis of Images and Signals,https://easychair.org/cfp/MDA2018,"New York, NY, United States",15-Mar-18,7-Jul-18,"['data mining', 'computing', 'big data', 'signal processing']",Technology
ICFSN 2018,2018 5th International Conference on Food Security and Nutrition,https://easychair.org/cfp/ICFSN2018,"Copenhagen, Denmark",15-Jan-18,9-Apr-18,"['nutrition', 'food processing', 'food chemistry', 'diet and cognition']",Technology
ICMDA 2018,2018 International Conference on Materials Design and Applications,https://easychair.org/cfp/ICMDA2018,"Colombo, Sri Lanka",15-Feb-18,4-Apr-18,"['measuring methods', 'materials processing technology', 'materials analyses and modeling', 'materials properties']",Technology
ICCDA 2018,The 2nd International Conference on Compute and Data Analysis,https://easychair.org/cfp/ICCDA2018,"DeKalb, IL, United States",20-Jan-18,23-Mar-18,"['data analysis', 'machine learning', 'architecture', 'compute']",Technology
ICICT 2018,2018 International Conference on Information and Computer Technologies,https://easychair.org/cfp/ICICT2018,"DeKalb, IL, United States",20-Jan-18,23-Mar-18,"['information technology', 'computer technology', 'artificial intelligence', 'algorithms']",Technology
ICIIT 2018,2018 International Conference on Intelligent Information Technology,https://easychair.org/cfp/ICIIT2018,"Hanoi, Viet Nam",10-Jan-18,26-Feb-18,"['wireless networks', 'information security', 'multimedia signal processing', 'internet technologies']",Technology
Spatial Cognition 2018,Spatial Cognition 2018,https://easychair.org/cfp/SpatialCognition2018,"Tübingen, Germany",1-Mar-18,5-Sep-18,"['spatial cognition', 'cognitive psychology', 'computer science', 'spatial information']",Technology
PCSC 2018,Philippine Computing Science Congress 2018,https://easychair.org/cfp/PCSC_2018,"Cagayan De Oro City, Philippines",8-Jan-18,15-Mar-18,"['artificial intelligence', 'affective and empathic computing', 'natural language processing', 'computational theory and algorithms']",Technology
Cluster-BigData 2018,Clustering Methods for Big Data Analytics,https://easychair.org/cfp/Cluster-BigData2018,"to be Published by Springer, KY, United States",21-Jan-18,,"['unsupervised learning', 'big data analysis', 'clustering', 'big data analysis applications']",Technology
S&I Media'18,Stereo & Immersive Media 2018: Photography and Sound Research,https://easychair.org/cfp/simedia18,"Lisbon, Portugal",29-Jan-18,28-Jun-18,"['photography', 'stereoscopy', 'sound studies', 'cinema and immersive media']",Technology
MILC 2018,IUI 2018 Workshop on Intelligent Music Interfaces for Listening and Creation,https://easychair.org/cfp/milc2018,"Tokyo, Japan",17-Dec-17,11-Mar-18,"['music information retrieval', 'recommender systems', 'user modeling', 'music creation']",Technology
MicDAT '2018,First International Conference on Microelectronic Devices and Technologies,https://easychair.org/cfp/MicDAT-2018,"Castelldefels, Spain",30-Apr-18,20-Jun-18,"['mems', 'vlsi', 'microelectronics', 'microelectronic technology']",Technology
LIFEWEAR2018,Life with Wearables in Smart Rooms,https://easychair.org/cfp/LIFEWEAR2018,"Dresden, Germany",7-Jan-18,12-Apr-18,[],Technology
iLRN2018,Immersive Learning Research Network,https://easychair.org/cfp/iLRN_2018,"Missoula, MT, United States",15-Feb-18,24-Jun-18,"['education', 'learning technologies', 'games and gamification', 'immersive learning']",Technology
ICIOTCT 2018,3rd International Conference  on Internet of Things and Connected Technologies,https://easychair.org/cfp/ICIOTCT2018,"Jaipur, India",10-Jan-18,26-Mar-18,"['internet of things (iot)', 'computer science', 'information systems', 'software technology']",Technology
2018ELICE,International Elearning Innovations Conference & Expo,https://easychair.org/cfp/2018ELICE,"Nairobi, Kenya",20-Feb-18,7-Mar-18,"['teaching track', 'higher education track', 'workplace learning track', 'entrepreneur innovator track']",Technology
ExSS2018,Workshop on Explainable Smart Systems (ExSS),https://easychair.org/cfp/ExSS2018,"Tokyo, Japan",17-Dec-17,8-Mar-18,"['machine learning', 'autonomous systems', 'explanations']",Technology
CUCEN 2018,5th Covenant University Conference on E-Governance in  Nigeria,https://easychair.org/cfp/cucen2018,"Ota, Nigeria",15-Feb-18,13-Jun-18,"['emerging technologies in egovernment', 'political participation and democracy', 'privacy trust and confidentiality', 'social and ethical issues']",Technology
JCOM Special Issue 2019,User Experience of Digital Technologies in Citizen Science,https://easychair.org/cfp/JCOMSpecialIssue2019,,31-Jan-18,,"['citizen science', 'digital technologies', 'user experience']",Technology
NDSS DISS'18,NDSS Workshop on Decentralized IoT Security and Standards (DISS),https://easychair.org/cfp/NDSS-DISS18,"San Diego, California, CA, United States",8-Dec-17,18-Feb-18,"['security', 'privacy', 'networking', 'internet of things']",Technology
Cyber Incident 2018,"International Conference on Cyber Incident Response, Coordination, Containment & Control (Cyber Incident 2018), June 11-12, 2018, Scotland, UK",https://easychair.org/cfp/cyberincident2018,"Glasgow, UK",26-Jan-18,11-Jun-18,"['cyber incident response', 'decision control', 'preparedness']",Technology
Social Media 2018,"International Conference On Social Media, Wearable And Web Analytics (Social Media 2018), June 11-12, 2018, Scotland, UK",https://easychair.org/cfp/socialmedia2018,"Glasgow, UK",26-Jan-18,11-Jun-18,"['social media', 'wearable', 'web analytics', 'web analytics and web surveillance']",Technology
Cyber SA 2018,"International Conference on Cyber Situational Awareness, Data Analytics and Assessment (Cyber SA 2018), June 11-12, 2018, Scotland, UK",https://easychair.org/cfp/cybersa2018,"Glasgow, UK",26-Jan-18,11-Jun-18,"['situation awareness in emerging areas', 'situation awareness assessments', 'collaborative defense approach', 'cyber situation awareness']",Technology
NETIO2017,"NETIO: Ecosistem de cercetare, inovare și dezvoltare de produse și servicii TIC pentru o societate conectată la Internet of Things",https://easychair.org/cfp/NETIO2017,"Bucharest, Romania",25-Oct-17,,"['internet of things', 'big data']",Technology
UKSS 2018,UK Systems Society Conference 2018,https://easychair.org/cfp/ukss2018,"Portsmouth, UK",8-Dec-17,24-Jun-18,[],Technology
CETE2018,"Conference on Electronics & Telecommunication Engineering,2018",https://easychair.org/cfp/CETE-2018,"Mumbai, India",15-Jan-18,23-Feb-18,"['advances in communication engineering', 'signal processing', 'antenna & microwave engineering']",Technology
DHSI2018,DHSI Conference & Colloquium,https://easychair.org/cfp/DHSI2018,"Victoria, Canada",,12-Jun-18,['digital humanities'],Technology
EASC2018,European Exascale Conference 2018,https://easychair.org/cfp/easc2018,"Edinburgh, UK",4-Dec-17,17-Apr-18,"['high performance computing', 'parallel computation', 'exascale technology', 'emerging hardware']",Technology
SmartIoT2018,SmartIoT: AI enhanced IoT data processing for Intelligent Applications,https://easychair.org/cfp/SmartIoT_2018,"New Orleans, LA, United States",12-Nov-17,2-Feb-18,"['internet of things', 'artifical intelligence', 'software engineering', 'data science']",Technology
RAEREST_2018,"II Global Colloquium on Recent Advancements in Effectual Researches in Engineering Science and Technology-""RAEREST""",https://easychair.org/cfp/raerest-2018,"Palai, India",15-Dec-17,20-Apr-18,[],Technology
DPRIVE2018,DNS Privacy: Increasing Usablility and Decreasing Traceability,https://easychair.org/cfp/dprive2018,"San Diego, CA, United States",15-Dec-17,18-Feb-18,"['dns', 'privacy']",Technology
SARL-18,2nd International Workshop on Agent-based Modeling and Applications with SARL,https://easychair.org/cfp/SARL-18,"Porto, Portugal",15-Dec-17,7-May-18,[],Technology
Play2Learn,Play2Learn - The GamiLearning Conference,https://easychair.org/cfp/Play2Learn,"Lisbon, Portugal",19-Nov-17,19-Apr-18,"['technologies for learning through play', 'game based learning', 'the value of gamification', 'game creation by students']",Technology
Cyber Security 2018,"International Conference on Cyber Security and Protection of Digital Services (Cyber Security 2018), June 11-12, 2018, Scotland, UK",https://easychair.org/cfp/CyberSecurity2018,"Glasgow, UK",26-Jan-18,11-Jun-18,"['cyber security', 'protection of digital services', 'security operations centre', 'ip geolocation and cyber travel']",Technology
SNA2018,Social Network Analytics,https://easychair.org/cfp/SNA2018,,30-Nov-17,,"['social network analysis', 'statistical models for social networks', 'sn and big data analytics', 'sn challenges and future perspectives']",Technology
ISARC 2018,35th International Symposium on Automation and Robotics in Construction (ISARC),https://easychair.org/cfp/ISARC2018,"Berlin, Germany",19-Jan-18,22-Jul-18,"['automation & robotics', 'information & communication technologies', 'construction engineering & project management', 'sensing & computing in engineering']",Technology
ICICS 2018,The 9th International Conference on Information and Communication Systems,https://easychair.org/cfp/ICICS2018,"Irbid, Jordan",1-Dec-17,3-Apr-18,"['information technology', 'computer science', 'communications', 'data science']",Technology
